Season,Short Conference Name,Adjusted Tempo,Adjusted Tempo Rank,Raw Tempo,Raw Tempo Rank,Adjusted Offensive Efficiency,Adjusted Offensive Efficiency Rank,Raw Offensive Efficiency,Raw Offensive Efficiency Rank,Adjusted Defensive Efficiency,Adjusted Defensive Efficiency Rank,Raw Defensive Efficiency,Raw Defensive Efficiency Rank,eFGPct,RankeFGPct,TOPct,RankTOPct,ORPct,RankORPct,FTRate,RankFTRate,OffFT,RankOffFT,Off2PtFG,RankOff2PtFG,Off3PtFG,RankOff3PtFG,DefFT,RankDefFT,Def2PtFG,RankDef2PtFG,Def3PtFG,RankDef3PtFG,FG2Pct,RankFG2Pct,FG3Pct,RankFG3Pct,FTPct,RankFTPct,BlockPct,RankBlockPct,OppFG2Pct,RankOppFG2Pct,OppFG3Pct,RankOppFG3Pct,OppFTPct,RankOppFTPct,OppBlockPct,RankOppBlockPct,FG3Rate,RankFG3Rate,OppFG3Rate,RankOppFG3Rate,ARate,RankARate,OppARate,RankOppARate,StlRate,RankStlRate,OppStlRate,RankOppStlRate,AvgHeight,Mapped Conference Name,Mapped ESPN Team Name,Seed,Region,Post-Season Tournament,Post-Season Tournament Sorting Index,Tournament Winner?,Tournament Championship?,Final Four?,Top 12 in AP Top 25 During Week 6?,Pre-Tournament.Tempo,Pre-Tournament.AdjTempo
2019,SEC,67.8,161,68.5,205,117.7,13,112.0,23,97.6,61,101.9,144,54.5913218970737,27,19.2210365934868,229,34.6866725507502,19,32.6437941473259,192,17.6560121765601,233,49.0106544901065,180,33.3333333333333,130,18.5881370091896,172,49.7076023391813,170,31.7042606516291,184,53.3112582781457,55,37.7260981912145,34,71.7156105100464,145,13.9951179820993,17,48.413344182262,95,35.7344632768362,257,71.5434083601286,227,10.0993377483444,250,39.0514631685166,162,36.5513680949923,104,51.8162393162393,173,50.5896226415094,129,0.116775255579055,18,0.0848112257672699,128,77.7,Southeastern Conference (SEC),Mississippi State,5,East,March Madness,1,0,0,0,0,68.5278,67.4194
2025,SEC,68.3,127,69.6,90,118.9,24,113.1,48,98.8,46,105.3,156,51.932929669306,117,15.2599947739744,47,33.8785046728972,58,31.4857941313461,222,17.5295857988166,271,50.5177514792899,152,31.9526627218935,164,19.1911181601903,161,43.9333862014274,338,36.8754956383822,28,55.4833468724614,37,31.4410480349345,295,70.1183431952663,255,13.6116152450091,22,50.2722323049002,144,35.796766743649,302,69.7406340057637,54,8.69212022745735,119,42.6641825803447,91,44.0040650406504,323,53.2440782698249,131,53.0092592592593,218,0.129605435066632,18,0.0886333943036321,92,77.34,Southeastern Conference (SEC),Mississippi State,8,East,March Madness,1,0,0,0,0,69.7482,68.1194
2011,BE,62.5,298,64.4,272,114.9,23,108.1,50,94.8,35,100.7,149,48.5214,197,18.8756,99,39.4432,6,40.9091,94,23.0569,67,50.1086,218,26.8346,174,21.462,153,54.358,75,24.1799,278,47.4897,188,33.7152,201,71.0843,112,11.0121,71,46.9636,137,29.0541,2,69.6049,179,8.3951,109,33.4611,151,32.4028,163,62.7075,16,48.8032,48,0.0725,317,0.0998,233,77.38,Big East Conference,West Virginia,5,East,March Madness,1,0,0,0,0,64.4403,62.7344
2010,B10,65.3,203,66.2,235,112.8,33,108.0,49,92.7,27,96.4,63,51.6199,58,21.2893,221,39.7244,10,36.9439,188,19.6764,248,59.2175,23,21.1061,308,19.2715,254,49.2164,268,31.5121,42,51.6404,40,34.375,157,68.4555,191,9.5497,146,45.1087,64,32.8477,101,70.9828,275,6.168,12,26.3056,303,36.9555,298,62.2177,17,55.7298,229,0.0987,155,0.0991,194,76.5,Big Ten Conference (Big 10),Michigan State,5,Midwest,March Madness,1,0,0,1,1,66.706,65.5206
2010,A10,60.4,332,62.1,330,107.8,93,104.0,114,87.7,3,90.3,5,49.0731,154,17.0217,21,32.8715,166,27.4459,339,16.1461,339,56.9292,46,26.9248,168,17.9668,297,55.4605,53,26.5727,190,48.3919,148,33.719,193,68.8555,175,8.1314,210,43.0805,17,28.479,3,69.863,224,7.7038,72,31.1535,203,32.5778,179,60.517,34,47.1802,30,0.0746,322,0.0856,61,77.59,Atlantic 10 Conference (A-10),Temple,5,East,March Madness,1,0,0,0,0,62.1747,59.9751
2009,MWC,69.0,41,68.8,86,114.0,28,111.2,21,93.9,35,94.2,22,54.8431,10,16.4953,12,28.8793,286,35.2229,202,18.9508,239,52.623,155,28.4262,140,21.7641,100,51.7737,185,26.4621,211,53.604,17,38.1967,31,72.8125,51,9.6996,109,46.3519,97,30.1146,12,70.3876,250,6.3795,29,33.5718,152,34.4032,223,59.3182,58,51.3812,98,0.1042,114,0.0752,9,77.24,Mountain West Conference (MW),BYU,8,West,March Madness,1,0,0,0,0,68.8705,68.4554
2006,P10,71.6,10,72.4,23,114.8,16,111.5,11,94.7,38,95.3,43,52.3239,57,19.946,93,41.2069,8,33.3972,239,19.2905,205,56.3193,49,24.3902,256,20.9454,137,54.7268,65,24.3278,277,51.3131,50,36.5449,85,74.8924,20,8.8099,137,48.7635,182,32.0755,46,75.4688,333,7.2727,54,28.8452,261,31.0602,93,53.8697,210,58.802,241,0.1127,85,0.0822,27,76.73,Pac-12 Conference,Washington,5,East,March Madness,1,0,0,0,1,72.5511,70.9977
2010,B12,68.8,51,71.3,31,111.5,46,107.3,58,91.5,18,92.9,27,50.1426,102,17.6468,43,33.9623,126,33.9354,269,19.6802,246,50.8565,202,29.4633,104,22.9574,81,52.3979,151,24.6448,261,47.6123,177,36.8046,63,72.409,59,12.2511,35,45.1761,71,31.6781,58,70.2446,245,7.484,54,33.3175,146,30.8995,113,56.3715,97,49.2903,66,0.1519,2,0.0835,51,77.33,Big 12 Conference,Missouri,10,East,March Madness,1,0,0,0,0,71.6595,68.6097
2008,Horz,59.5,328,60.2,329,116.2,14,112.8,11,96.2,47,95.4,36,54.1064,25,16.6409,10,30.0864,272,36.7264,164,20.0086,185,39.0765,336,40.9149,8,18.3879,255,55.9194,30,25.6927,275,51.3483,62,38.0215,50,73.7008,43,7.2049,246,48.1771,155,31.8352,31,66.4845,52,9.3258,186,48.5252,6,31.6726,84,57.3454,114,45.3793,5,0.1066,115,0.0777,18,75.81,Horizon League,Butler,7,East,March Madness,1,0,0,0,0,59.9474,58.5955
2007,BE,70.7,28,70.6,56,118.1,9,114.6,6,98.1,62,96.5,50,53.4865,42,18.0756,30,36.0926,77,40.3064,79,21.875,90,44.9074,300,33.2176,62,18.3824,253,53.2169,98,28.4007,166,50.2591,112,39.0476,27,74.3119,29,8.6275,155,45.4118,57,33.9934,128,68.7285,137,10.19,263,38.8273,63,32.2169,104,63.5213,23,58.2166,245,0.1201,36,0.093,116,77.33,Big East Conference,Notre Dame,6,Midwest,March Madness,1,0,0,0,0,70.4786,69.886
2017,ACC,71.3,41,72.5,46,115.5,31,113.1,19,95.5,31,99.7,71,53.7045666356011,46,16.355727214058,43,33.7737407101569,45,38.3970177073625,85,19.7702749738949,179,55.899756352245,35,24.3299686738601,314,21.7994451050337,78,47.4038842647642,263,30.7966706302021,164,54.4406779661017,23,34.7242921013413,181,68.9320388349515,221,13.6674259681093,21,45.4062262718299,38,34.8586810228802,163,71.5214564369311,239,7.05084745762712,24,31.2674743709226,291,36.0679611650485,168,49.3243243243243,241,49.4749124854142,94,0.102075502372073,52,0.069364047943957,18,79.17,Atlantic Coast Conference (ACC),Florida State,3,West,March Madness,1,0,0,0,0,72.3678,70.7622
2019,B12,63.4,339,64.9,336,108.4,98,101.4,219,88.4,3,92.0,7,49.3343982960596,238,17.4370877798851,107,28.5338015803336,170,30.5644302449414,247,17.128801431127,263,50.5366726296959,132,32.3345259391771,166,17.679012345679,233,47.8024691358025,244,34.5185185185185,86,48.8331892826275,230,33.4257975034674,221,66.7247386759582,313,7.70010131712259,244,49.0374873353597,128,31.4439946018893,33,67.4199623352166,29,8.21089023336214,84,38.3919062832801,179,42.8819444444444,303,57.5682382133995,43,54.5327754532775,253,0.115945310951963,20,0.0964701220030005,269,76.63,Big 12 Conference,Kansas State,4,South,March Madness,1,0,0,0,0,64.9201,63.0414
2020,P12,65.0,319,66.2,308,117.1,6,111.9,7,97.1,76,98.3,124,54.3287671232877,20,17.470980606262,79,32.7485380116959,39,28.8767123287671,272,15.6887755102041,316,50.0,196,34.3112244897959,85,18.6080231996133,180,47.1725471242146,286,34.2194296761721,68,51.353711790393,100,39.5588235294118,2,70.0189753320683,215,9.64995269631031,120,46.1684011352886,56,32.6417704011065,147,73.3333333333333,300,9.60698689956332,254,37.2602739726027,180,40.6179775280899,274,52.0420070011669,173,53.1767955801105,229,0.114415932774705,25,0.0602938732879151,2,77.71,Pac-12 Conference,Oregon,-1,Not In a Post-Season Tournament,Not In a Post-Season Tournament,5,0,0,0,1,68.3695,66.5402
2013,A10,63.8,213,64.7,231,108.6,71,105.3,81,88.6,8,89.4,7,50.3863,95,17.5518,44,27.9111,291,44.0397,20,23.5343,32,50.0838,231,26.3819,208,20.0884,202,56.778,32,23.1336,311,50.0418,69,34.0357,160,70.4261,144,8.3079,212,44.0549,54,33.0526,123,65.44,14,10.3766,254,34.0508,149,26.5809,19,56.0644,103,54.0136,178,0.1172,41,0.09,90,76.52,Atlantic 10 Conference (A-10),Saint Louis,4,Midwest,March Madness,1,0,0,0,0,64.6125,63.0796
2008,B12,61.8,295,64.5,267,112.3,46,107.1,74,92.3,17,94.1,22,51.9312,88,19.0627,59,34.8241,95,41.746,41,20.3004,171,54.9736,64,24.7259,266,16.458,310,54.0566,72,29.4854,144,51.0943,71,35.9292,131,63.3714,314,10.2471,94,42.3692,9,33.758,95,66.108,42,10.1132,247,29.8942,277,31.3373,70,53.5227,202,48.9308,35,0.0679,330,0.084,40,78.09,Big 12 Conference,Texas A&M,9,West,March Madness,1,0,0,0,0,65.0078,61.5639
2024,B10,65.5,304,66.0,306,119.2,17,112.3,41,99.2,46,104.6,169,52.2496371552975,88,14.919930401442,49,30.2422723475355,123,33.8171262699565,146,19.6428571428571,146,51.7857142857143,139,28.5714285714286,234,19.047619047619,172,51.4285714285714,153,29.5238095238095,218,52.2130532633158,97,34.8773841961853,129,75.5364806866953,50,4.57719162141195,355,50.2715283165244,172,36.9047619047619,339,72.3981900452489,209,10.8027006751688,291,35.5104015481374,226,34.2682304946456,74,48.109243697479,243,47.3214285714286,89,0.093353754467123,171,0.0754331676720949,27,78.44,Big Ten Conference (Big 10),Wisconsin,5,South,March Madness,1,0,0,0,0,65.7697,65.1516
2010,WAC,59.8,336,62.6,325,116.0,16,116.3,1,96.1,62,96.3,59,55.0748,10,16.2877,11,33.4623,145,29.594,324,16.8884,328,55.0584,90,28.0532,144,18.6375,277,53.0414,132,28.3212,129,52.0183,28,41.5027,2,75.6318,12,9.688,136,44.7455,51,32.4958,84,71.0575,283,8.0731,88,29.8611,243,32.8926,192,61.9672,22,51.4208,117,0.0716,330,0.0758,12,76.3,Western Athletic Conference (WAC),Utah State,12,South,March Madness,1,0,0,0,0,62.6968,59.4224
2021,MWC,65.5,307,66.6,286,111.0,45,109.6,30,91.1,21,92.9,13,52.3701298701299,70,16.6561758582288,61,30.0546448087432,103,33.2467532467532,124,18.4941889843355,158,46.7913087417888,280,34.7145022738757,76,20.0956937799043,79,40.7894736842105,346,39.1148325358852,5,50.4357298474946,136,36.8167202572347,44,71.484375,159,9.85545335085414,105,44.8094612352168,18,33.8509316770186,175,73.5229759299781,284,8.82352941176471,181,40.3896103896104,94,45.8362989323843,338,54.1907514450867,106,60.1073345259392,326,0.120079407350022,11,0.0691701655242061,13,76.56,Mountain West Conference (MW),San Diego State,6,Midwest,March Madness,1,0,0,0,0,66.8552,66.0736
2021,SEC,67.1,232,68.7,186,108.0,85,104.4,101,88.1,5,92.2,11,49.6138996138996,189,18.1586728542659,131,31.3099041533546,71,34.4272844272844,92,20.5564142194745,66,51.9319938176198,133,27.5115919629057,260,19.3698949824971,106,48.4247374562427,265,32.2053675612602,120,49.6062992125984,175,33.0855018587361,201,74.5794392523364,61,14.0692640692641,15,44.9134199134199,19,32.3943661971831,93,72.8070175438596,257,7.18503937007874,45,34.6203346203346,244,38.0697050938338,206,58.7976539589443,30,46.4106844741235,66,0.105611272386828,62,0.0942957789168109,206,77.39,Southeastern Conference (SEC),Tennessee,5,Midwest,March Madness,1,0,0,0,1,68.813,67.3118
2020,BE,66.2,275,67.6,251,113.9,15,107.8,44,94.0,36,98.3,121,52.6301218161683,46,16.022345704692,29,25.7518796992481,247,26.8549280177187,309,16.2185985015425,301,43.1908329660643,335,40.5905685323931,9,14.6744412050534,331,57.9203109815355,9,27.4052478134111,279,51.4705882352941,90,35.9484777517564,46,75.8762886597938,34,6.51649235720032,292,47.9485116653258,118,32.4697754749568,137,70.2325581395349,141,10.2941176470588,293,47.2868217054264,15,31.7782656421515,29,56.33626097867,58,47.5765306122449,82,0.0832020919383116,225,0.0836775324636734,101,78.62,Big East Conference,Villanova,-1,Not In a Post-Season Tournament,Not In a Post-Season Tournament,5,0,0,0,0,67.22515,65.7884
2008,BE,63.9,221,65.5,223,116.5,10,110.9,26,96.6,54,99.3,98,50.7645,135,18.0553,27,39.2719,12,36.1204,187,19.14,226,56.3166,38,24.5434,271,17.1635,290,53.0664,102,29.77,139,50.8242,76,33.752,221,66.5344,255,9.1592,139,46.7718,100,33.429,76,69.3632,178,8.0357,86,30.4348,263,34.3519,171,57.2775,115,52.9206,119,0.0989,167,0.0728,7,75.96,Big East Conference,Pittsburgh,4,South,March Madness,1,0,0,0,1,65.6434,63.1376
2023,BE,70.5,33,72.0,28,118.5,8,111.9,17,98.6,64,102.8,164,55.2304964539007,13,17.1754118450471,99,30.7443365695793,105,31.3829787234043,179,16.7946577629382,276,55.7595993322204,43,27.4457429048414,290,16.1619846771251,287,53.8489602334914,79,29.9890550893834,206,53.7669027688345,46,38.9758179231863,4,71.045197740113,212,7.89473684210526,223,48.5526315789474,96,35.8169934640523,283,71.6828478964401,179,9.20798454603992,218,31.1613475177305,320,33.4792122538293,56,63.570784490532,7,53.5573122529644,250,0.0883093070900025,205,0.0965415306322909,233,78.39,Big East Conference,Xavier,3,Midwest,March Madness,1,0,0,0,0,71.8516,70.3573
2003,ACC,67.7,130,69.5,130,114.5,15,111.1,13,94.6,37,97.1,67,50.6468,118,21.8243,186,42.7903,1,45.7255,23,25.3317,9,50.9121,211,23.7562,241,19.4101,212,48.3349,287,32.255,21,50.4105,68,34.1071,187,75.1538,19,12.1806,31,43.2709,19,33.4815,101,69.2699,155,8.5386,163,31.4961,182,36.5062,294,54.7826,175,50.6812,53,0.0924,227,0.108,208,76.73,Atlantic Coast Conference (ACC),Wake Forest,2,East,March Madness,1,0,0,0,0,69.3699,67.6965
2021,P12,67.7,198,68.3,209,115.6,15,109.6,31,95.7,59,99.8,126,50.5361930294906,138,17.2360898061637,89,34.2633928571429,24,41.7560321715818,7,23.1004589495156,8,50.2804691483937,196,26.6190719020908,281,18.9007291082445,131,50.1402131239484,201,30.9590577678071,170,48.14453125,238,37.1794871794872,37,72.7126805778491,111,11.1707841031149,61,48.0128893662728,109,34.1372912801484,193,70.6498951781971,158,7.03125,39,31.3672922252011,304,36.6666666666667,149,60.4197901049475,20,46.2757527733756,63,0.0847859433830707,220,0.0780923162738809,54,78.65,Pac-12 Conference,Arizona,-1,Not In a Post-Season Tournament,Not In a Post-Season Tournament,5,0,0,0,0,68.2874,68.0267
2024,B12,69.2,84,69.9,96,119.8,14,116.4,16,99.9,60,100.1,49,54.8027842227378,23,15.3060151798667,65,32.7935222672065,65,25.3828306264501,346,14.6676300578035,347,44.364161849711,340,40.9682080924855,2,18.8393608074012,182,53.6585365853659,70,27.502102607233,284,57.4906367041199,8,34.7746090156394,137,74.2230347349177,89,7.63993948562784,265,48.2602118003026,84,32.0117474302496,63,69.8907956318253,66,7.49063670411985,45,50.4408352668213,4,33.9990014977534,64,63.4072580645161,6,47.3130841121495,88,0.0849399743498097,251,0.086621954039905,98,78.49,Big 12 Conference,BYU,6,East,March Madness,1,0,0,0,0,70.0246,69.0567
2021,B12,68.2,174,69.5,160,110.1,54,103.9,113,90.2,12,96.5,55,49.4279176201373,196,17.089901029222,80,30.5372290292177,87,29.8054919908467,220,17.7925784966698,199,51.6650808753568,147,30.5423406279734,179,16.9222903885481,242,50.3067484662577,197,32.6687116564417,101,48.8748874887489,207,33.5949764521193,173,71.785028790787,146,10.8159392789374,68,46.6793168880455,62,33.5433070866142,152,73.2300884955752,275,7.83078307830783,99,36.441647597254,199,37.5962107756069,182,52.8401585204756,135,48.0851063829787,89,0.097303771755975,116,0.0839677218198769,110,78.15,Big 12 Conference,Kansas,3,West,March Madness,1,0,0,0,1,69.3839,68.2629
2002,BE,63.8,293,66.1,276,112.1,39,107.3,47,92.2,15,90.4,3,52.5836,38,21.0546,140,38.796,33,38.0446,154,17.9447,295,55.9684,70,26.087,174,19.7843,212,54.7586,82,25.4571,209,54.7988,5,32.2581,245,60.4527,322,11.9175,33,44.6142,41,28.8217,1,69.5222,184,9.4427,242,34.5491,106,32.4213,180,63.5776,22,54.902,160,0.0991,171,0.0792,18,76.73,Big East Conference,Pittsburgh,3,South,March Madness,1,0,0,0,0,66.5007,63.3188
2004,ACC,71.1,12,73.6,15,110.9,52,103.9,97,91.1,10,96.6,64,48.1692,206,20.1465,95,38.2532,28,41.5636,59,21.3969,114,58.6193,25,19.9839,306,23.0503,64,47.3137,299,29.636,79,47.42,184,33.6735,188,63.0952,305,16.7055,3,42.4242,6,36.5971,259,71.9892,302,9.2097,224,24.2454,310,32.6178,158,50.7295,260,52.8424,88,0.1152,71,0.1035,165,76.73,Atlantic Coast Conference (ACC),Maryland,4,West,March Madness,1,0,0,0,0,73.6755,71.3662
2002,B10,66.8,215,66.5,268,116.4,11,110.7,18,96.6,47,97.3,75,53.6134,17,19.7102,56,35.707,105,46.7098,11,22.735,68,55.0381,94,22.2269,266,20.5486,177,52.743,163,26.7084,161,52.589,21,37.5536,51,67.5472,214,6.8306,234,49.9089,241,32.0624,49,70.1149,226,8.8997,190,27.3796,275,34.4478,246,58.5455,87,54.8431,156,0.0904,234,0.0744,12,76.73,Big Ten Conference (Big 10),Ohio State,4,West,March Madness,1,0,0,0,0,66.3782,66.4133
2019,MAC,73.6,11,74.4,10,115.2,21,112.5,17,95.4,31,95.2,19,53.3493870402802,62,15.871953493264,26,31.8673395818313,62,32.7057793345009,190,17.3337856173677,252,48.168249660787,212,34.4979647218453,112,19.1983967935872,139,53.8677354709419,30,26.9338677354709,323,55.6426332288401,18,33.6309523809524,213,68.4069611780455,264,10.03663003663,138,49.2307692307692,135,29.3193717277487,9,70.5449189985273,165,8.62068965517241,120,44.1330998248687,46,35.8853922029122,85,54.8141086749285,86,40.2901785714286,2,0.0967615478023081,95,0.070372034765315,13,76.49,Mid-American Conference (MAC),Buffalo,6,West,March Madness,1,0,0,0,0,74.6814,73.7602
2013,B10,62.3,274,63.4,280,114.8,16,107.8,38,95.0,46,97.9,105,49.374,124,21.5216,263,43.8261,1,41.5896,37,22.3791,71,54.0009,112,23.62,273,21.844,99,47.9433,307,30.2128,77,48.8768,109,33.6996,174,68.4555,210,15.7939,7,42.8209,27,33.8633,170,69.3694,170,9.1402,166,29.7224,268,34.6939,236,61.7178,24,56.1111,243,0.1171,44,0.1203,324,77.26,Big Ten Conference (Big 10),Minnesota,11,South,March Madness,1,0,0,0,0,63.194,61.1328
2014,A10,68.9,22,70.3,31,109.2,106,105.4,155,89.4,6,91.4,4,47.9053,244,17.159,88,34.9432,57,35.1548,298,19.8171,298,50.4573,200,29.7256,101,21.7353,196,55.9159,38,22.3488,319,45.5923,289,34.9462,142,67.3575,263,11.4679,90,48.7768,174,30.303,12,66.7564,32,9.9862,199,33.8798,149,30.0161,76,49.7831,225,48.5149,94,0.1568,1,0.083,90,76.63,Atlantic 10 Conference (A-10),VCU,5,South,March Madness,1,0,0,0,0,70.5748,69.3132
2003,A10,67.7,131,69.2,142,113.8,19,110.9,15,94.0,29,94.8,30,50.2372,132,18.2917,22,39.2936,17,40.7486,78,23.2071,49,51.8936,178,24.8993,218,13.9953,326,57.4941,23,28.5106,107,48.5671,142,36.0771,99,74.5149,25,7.0685,223,45.2381,51,32.0064,41,66.5169,34,7.2398,66,30.1002,208,31.8458,158,61.5294,38,49.4438,37,0.0767,305,0.0919,85,76.73,Atlantic 10 Conference (A-10),Xavier,3,South,March Madness,1,0,0,0,0,69.4112,68.1862
2023,B12,66.5,215,67.8,187,121.3,2,113.2,11,101.6,107,103.8,196,53.2192130812468,48,17.8570463450885,152,34.419014084507,22,36.7910066428206,46,20.4658266513937,60,42.5353188239786,358,36.9988545246277,29,17.8735872750105,204,52.7417329426538,115,29.3846797823357,227,51.6218721037998,108,36.7881548974943,37,74.4444444444444,80,6.93739424703892,284,53.2994923857868,315,32.5,89,71.7647058823529,184,8.98980537534754,200,44.8645886561063,25,37.8548895899054,203,54.8863636363636,71,59.9537037037037,345,0.0964194027834076,136,0.0899337927307121,161,77.08,Big 12 Conference,Baylor,3,South,March Madness,1,0,0,0,1,67.8723,66.551
2009,ACC,67.9,67,70.2,52,116.4,16,111.4,20,96.7,61,96.1,56,52.7651,48,19.9222,148,39.1828,17,31.5068,290,17.0323,315,52.3335,167,30.6342,88,18.328,270,55.4892,48,26.1828,220,50.9713,64,37.4269,50,68.7601,179,14.2422,11,46.0015,81,35.9168,266,66.7224,53,8.2362,126,34.7032,124,28.7188,37,52.4123,217,53.7783,165,0.1322,7,0.1078,260,76.67,Atlantic Coast Conference (ACC),Clemson,7,South,March Madness,1,0,0,0,0,70.5245,67.3639
2012,ACC,66.4,108,68.7,83,117.7,8,111.7,13,98.0,79,99.3,154,52.7937,38,17.622,38,35.0191,69,45.1175,13,23.0594,38,45.6621,316,31.2785,87,19.4087,229,60.9254,2,19.6658,341,51.0204,53,37.0771,59,70.1389,135,8.9828,167,46.9617,136,31.7427,58,68.9498,157,7.568,55,38.5901,55,24.1483,3,48.3982,294,43.9815,13,0.0898,213,0.083,53,77.57,Atlantic Coast Conference (ACC),Duke,2,South,March Madness,1,0,0,0,1,68.7049,65.6315
2009,B12,65.4,160,67.5,128,112.2,42,106.9,75,92.5,20,96.8,71,48.4731,194,18.4038,59,39.0457,19,38.6331,110,21.0111,140,59.3207,23,19.6682,321,21.2108,124,51.4808,196,27.3084,178,48.2338,156,32.8063,232,66.7503,246,13.7703,16,43.5199,29,34.2623,171,67.4515,88,6.6153,35,24.5274,326,30.9959,112,48.855,282,48.25,33,0.0914,225,0.0918,113,76.11,Big 12 Conference,Texas,7,East,March Madness,1,0,0,0,1,67.6477,64.8728
2017,ACC,67.0,236,67.7,265,118.1,18,113.7,17,98.4,61,102.1,137,53.6231884057971,49,13.9551776880854,2,27.3322422258592,238,28.564749883123,327,17.5709665828243,286,46.4247215235358,272,36.00431189364,42,16.7201283079391,314,53.3279871692061,53,29.9518845228549,191,50.8661417322835,108,38.4349827387802,36,80.0327332242226,1,9.71014492753623,131,48.1884057971015,126,33.8315217391304,103,73.6749116607774,325,11.4173228346457,324,40.6264609630669,74,34.7826086956522,125,57.7551020408163,52,51.0940919037199,139,0.103947657852601,40,0.0765283937733716,55,77.4,Atlantic Coast Conference (ACC),Notre Dame,5,West,March Madness,1,0,0,0,0,67.853,67.0898
2011,P10,65.3,170,67.0,169,117.4,12,112.7,14,97.8,67,99.7,114,54.1182,12,18.8033,90,33.67,121,43.5562,45,23.0981,65,46.3339,298,30.568,90,20.3488,208,59.3023,5,20.3488,339,51.0235,41,39.7315,10,74.6385,31,6.4601,293,50.4285,275,29.2642,3,67.8295,96,9.7801,220,36.095,90,28.2742,42,55.3148,125,52.766,141,0.0764,298,0.0872,99,77.22,Pac-12 Conference,Arizona,5,West,March Madness,1,0,0,0,0,67.0341,65.5658
2007,ACC,67.2,106,70.1,64,116.9,16,111.0,28,97.3,51,98.4,77,54.2431,26,21.8881,208,41.7485,3,34.154,219,17.6541,283,58.3698,21,23.9761,271,23.8524,35,49.1449,231,27.0027,216,53.6158,17,37.2222,66,68.0982,201,10.392,82,49.7721,195,33.0579,78,70.3851,238,7.0124,38,28.2871,291,35.5464,211,52.5134,237,60.3217,283,0.14,6,0.0992,170,78.31,Atlantic Coast Conference (ACC),Georgia Tech,10,Midwest,March Madness,1,0,0,0,0,70.3805,67.0238
2010,BE,62.3,305,64.6,285,115.1,21,111.5,18,95.5,55,98.9,123,52.8042,35,15.9751,7,30.7026,238,34.9206,244,19.6781,247,47.2435,293,33.0785,41,16.788,327,59.5996,10,23.6124,289,47.8793,164,41.2651,5,74.0909,28,5.5004,324,50.0382,263,32.5188,86,68.0812,130,10.2773,250,35.1323,103,28.8973,55,59.9303,40,56.401,243,0.1207,32,0.0857,64,74.65,Big East Conference,Marquette,6,East,March Madness,1,0,0,0,0,64.5078,61.8892
2020,P12,69.3,115,70.3,109,111.0,35,107.6,49,91.4,14,92.4,15,50.7349081364829,121,16.6768691163576,47,30.7218309859155,85,36.6929133858268,76,20.9406952965235,78,50.4703476482618,182,28.5889570552147,231,22.1531100478469,51,47.5598086124402,271,30.2870813397129,186,49.5980707395498,163,35.249621785174,68,73.2474964234621,96,10.625,81,44.375,19,31.1669128508124,67,73.2594936708861,294,7.95819935691318,90,34.6981627296588,249,37.6739009460211,182,57.8823529411765,32,51.271186440678,176,0.0952963949506146,128,0.0683839871173392,11,78.34,Pac-12 Conference,Arizona,-1,Not In a Post-Season Tournament,Not In a Post-Season Tournament,5,0,0,0,0,67.17320000000001,65.63105
2003,BE,71.2,29,73.4,26,111.6,26,107.6,47,92.0,17,96.9,62,51.6286,77,20.9649,138,40.0905,7,35.7803,177,18.9931,222,58.5812,27,22.4256,272,21.6504,115,51.8077,197,26.5419,172,49.5804,101,38.5827,26,67.663,226,16.6667,2,40.7631,3,31.4199,26,73.1322,308,8.9735,193,24.6962,303,30.705,118,52.0747,228,54.3452,146,0.0792,294,0.1028,178,76.73,Big East Conference,UConn,5,South,March Madness,1,0,0,0,1,73.461,71.1085
2020,BE,69.8,93,70.9,75,112.3,29,105.4,80,92.7,25,96.1,65,51.4253135689852,91,18.6123024499148,159,29.2336802270577,133,34.8346636259977,117,19.5002231146809,148,48.6390004462294,237,31.8607764390897,135,19.9312714776632,114,51.0554737358861,154,29.0132547864507,235,52.2531160115053,61,33.4739803094233,165,71.5220949263502,158,14.8717948717949,9,44.4444444444444,21,31.9805194805195,106,70.1208981001727,138,8.82070949185043,175,40.5359179019384,99,34.4904815229563,81,55.8109833971903,67,48.5355648535565,100,0.0987016039010634,108,0.0902414664238294,181,78.73,Big East Conference,Seton Hall,-1,Not In a Post-Season Tournament,Not In a Post-Season Tournament,5,0,0,0,0,68.81105,67.61099999999999
2005,BW,61.1,311,61.9,311,116.0,12,116.1,4,96.4,52,92.9,15,58.2048,2,19.8646,82,35.0486,115,38.1863,123,18.4881,257,57.5378,38,23.9741,258,15.5844,318,52.5974,144,31.8182,41,58.0139,1,39.1121,17,69.1438,164,8.2958,171,43.8233,25,31.9739,38,71.8204,293,8.0139,110,29.1795,256,35.5981,253,64.5123,15,47.654,16,0.0898,257,0.1003,132,76.73,Big West Conference (BWC),Utah State,14,Midwest,March Madness,1,0,0,0,0,62.0265,61.3897
