Season,Short Conference Name,Adjusted Tempo,Adjusted Tempo Rank,Raw Tempo,Raw Tempo Rank,Adjusted Offensive Efficiency,Adjusted Offensive Efficiency Rank,Raw Offensive Efficiency,Raw Offensive Efficiency Rank,Adjusted Defensive Efficiency,Adjusted Defensive Efficiency Rank,Raw Defensive Efficiency,Raw Defensive Efficiency Rank,eFGPct,RankeFGPct,TOPct,RankTOPct,ORPct,RankORPct,FTRate,RankFTRate,OffFT,RankOffFT,Off2PtFG,RankOff2PtFG,Off3PtFG,RankOff3PtFG,DefFT,RankDefFT,Def2PtFG,RankDef2PtFG,Def3PtFG,RankDef3PtFG,FG2Pct,RankFG2Pct,FG3Pct,RankFG3Pct,FTPct,RankFTPct,BlockPct,RankBlockPct,OppFG2Pct,RankOppFG2Pct,OppFG3Pct,RankOppFG3Pct,OppFTPct,RankOppFTPct,OppBlockPct,RankOppBlockPct,FG3Rate,RankFG3Rate,OppFG3Rate,RankOppFG3Rate,ARate,RankARate,OppARate,RankOppARate,StlRate,RankStlRate,OppStlRate,RankOppStlRate,AvgHeight,Mapped Conference Name,Mapped ESPN Team Name,Seed,Region,Post-Season Tournament,Post-Season Tournament Sorting Index,Tournament Winner?,Tournament Championship?,Final Four?,Top 12 in AP Top 25 During Week 6?,Pre-Tournament.Tempo,Pre-Tournament.AdjTempo,School Type
2008,B12,61.8,295,64.5,267,112.3,46,107.1,74,92.3,17,94.1,22,51.9312,88,19.0627,59,34.8241,95,41.746,41.0,20.3004,171.0,54.9736,64.0,24.7259,266.0,16.458,310.0,54.0566,72.0,29.4854,144.0,51.0943,71.0,35.9292,131.0,63.3714,314.0,10.2471,94.0,42.3692,9.0,33.758,95.0,66.108,42.0,10.1132,247.0,29.8942,277.0,31.3373,70.0,53.5227,202.0,48.9308,35.0,0.0679,330.0,0.084,40.0,78.09,Big 12 Conference,Texas A&M,9.0,West,March Madness,1.0,0.0,0.0,0.0,0.0,65.0078,61.5639,Public
2024,B10,65.5,304,66.0,306,119.2,17,112.3,41,99.2,46,104.6,169,52.2496371552975,88,14.919930401442,49,30.2422723475355,123,33.8171262699565,146.0,19.6428571428571,146.0,51.7857142857143,139.0,28.5714285714286,234.0,19.047619047619,172.0,51.4285714285714,153.0,29.5238095238095,218.0,52.2130532633158,97.0,34.8773841961853,129.0,75.5364806866953,50.0,4.57719162141195,355.0,50.2715283165244,172.0,36.9047619047619,339.0,72.3981900452489,209.0,10.8027006751688,291.0,35.5104015481374,226.0,34.2682304946456,74.0,48.109243697479,243.0,47.3214285714286,89.0,0.093353754467123,171.0,0.0754331676720949,27.0,78.44,Big Ten Conference (Big 10),Wisconsin,5.0,South,March Madness,1.0,0.0,0.0,0.0,0.0,65.7697,65.1516,Public
2010,WAC,59.8,336,62.6,325,116.0,16,116.3,1,96.1,62,96.3,59,55.0748,10,16.2877,11,33.4623,145,29.594,324.0,16.8884,328.0,55.0584,90.0,28.0532,144.0,18.6375,277.0,53.0414,132.0,28.3212,129.0,52.0183,28.0,41.5027,2.0,75.6318,12.0,9.688,136.0,44.7455,51.0,32.4958,84.0,71.0575,283.0,8.0731,88.0,29.8611,243.0,32.8926,192.0,61.9672,22.0,51.4208,117.0,0.0716,330.0,0.0758,12.0,76.3,Western Athletic Conference (WAC),Utah State,12.0,South,March Madness,1.0,0.0,0.0,0.0,0.0,62.6968,59.4224,Public
2021,MWC,65.5,307,66.6,286,111.0,45,109.6,30,91.1,21,92.9,13,52.3701298701299,70,16.6561758582288,61,30.0546448087432,103,33.2467532467532,124.0,18.4941889843355,158.0,46.7913087417888,280.0,34.7145022738757,76.0,20.0956937799043,79.0,40.7894736842105,346.0,39.1148325358852,5.0,50.4357298474946,136.0,36.8167202572347,44.0,71.484375,159.0,9.85545335085414,105.0,44.8094612352168,18.0,33.8509316770186,175.0,73.5229759299781,284.0,8.82352941176471,181.0,40.3896103896104,94.0,45.8362989323843,338.0,54.1907514450867,106.0,60.1073345259392,326.0,0.120079407350022,11.0,0.0691701655242061,13.0,76.56,Mountain West Conference (MW),San Diego State,6.0,Midwest,March Madness,1.0,0.0,0.0,0.0,0.0,66.8552,66.0736,Public
2021,SEC,67.1,232,68.7,186,108.0,85,104.4,101,88.1,5,92.2,11,49.6138996138996,189,18.1586728542659,131,31.3099041533546,71,34.4272844272844,92.0,20.5564142194745,66.0,51.9319938176198,133.0,27.5115919629057,260.0,19.3698949824971,106.0,48.4247374562427,265.0,32.2053675612602,120.0,49.6062992125984,175.0,33.0855018587361,201.0,74.5794392523364,61.0,14.0692640692641,15.0,44.9134199134199,19.0,32.3943661971831,93.0,72.8070175438596,257.0,7.18503937007874,45.0,34.6203346203346,244.0,38.0697050938338,206.0,58.7976539589443,30.0,46.4106844741235,66.0,0.105611272386828,62.0,0.0942957789168109,206.0,77.39,Southeastern Conference (SEC),Tennessee,5.0,Midwest,March Madness,1.0,0.0,0.0,0.0,1.0,68.813,67.3118,Public
2020,BE,66.2,275,67.6,251,113.9,15,107.8,44,94.0,36,98.3,121,52.6301218161683,46,16.022345704692,29,25.7518796992481,247,26.8549280177187,309.0,16.2185985015425,301.0,43.1908329660643,335.0,40.5905685323931,9.0,14.6744412050534,331.0,57.9203109815355,9.0,27.4052478134111,279.0,51.4705882352941,90.0,35.9484777517564,46.0,75.8762886597938,34.0,6.51649235720032,292.0,47.9485116653258,118.0,32.4697754749568,137.0,70.2325581395349,141.0,10.2941176470588,293.0,47.2868217054264,15.0,31.7782656421515,29.0,56.33626097867,58.0,47.5765306122449,82.0,0.0832020919383116,225.0,0.0836775324636734,101.0,78.62,Big East Conference,Villanova,-1.0,Not In a Post-Season Tournament,Not In a Post-Season Tournament,5.0,0.0,0.0,0.0,0.0,67.22515,65.7884,Private
2008,BE,63.9,221,65.5,223,116.5,10,110.9,26,96.6,54,99.3,98,50.7645,135,18.0553,27,39.2719,12,36.1204,187.0,19.14,226.0,56.3166,38.0,24.5434,271.0,17.1635,290.0,53.0664,102.0,29.77,139.0,50.8242,76.0,33.752,221.0,66.5344,255.0,9.1592,139.0,46.7718,100.0,33.429,76.0,69.3632,178.0,8.0357,86.0,30.4348,263.0,34.3519,171.0,57.2775,115.0,52.9206,119.0,0.0989,167.0,0.0728,7.0,75.96,Big East Conference,Pittsburgh,4.0,South,March Madness,1.0,0.0,0.0,0.0,1.0,65.6434,63.1376,Public
2023,BE,70.5,33,72.0,28,118.5,8,111.9,17,98.6,64,102.8,164,55.2304964539007,13,17.1754118450471,99,30.7443365695793,105,31.3829787234043,179.0,16.7946577629382,276.0,55.7595993322204,43.0,27.4457429048414,290.0,16.1619846771251,287.0,53.8489602334914,79.0,29.9890550893834,206.0,53.7669027688345,46.0,38.9758179231863,4.0,71.045197740113,212.0,7.89473684210526,223.0,48.5526315789474,96.0,35.8169934640523,283.0,71.6828478964401,179.0,9.20798454603992,218.0,31.1613475177305,320.0,33.4792122538293,56.0,63.570784490532,7.0,53.5573122529644,250.0,0.0883093070900025,205.0,0.0965415306322909,233.0,78.39,Big East Conference,Xavier,3.0,Midwest,March Madness,1.0,0.0,0.0,0.0,0.0,71.8516,70.3573,Private
2003,ACC,67.7,130,69.5,130,114.5,15,111.1,13,94.6,37,97.1,67,50.6468,118,21.8243,186,42.7903,1,45.7255,23.0,25.3317,9.0,50.9121,211.0,23.7562,241.0,19.4101,212.0,48.3349,287.0,32.255,21.0,50.4105,68.0,34.1071,187.0,75.1538,19.0,12.1806,31.0,43.2709,19.0,33.4815,101.0,69.2699,155.0,8.5386,163.0,31.4961,182.0,36.5062,294.0,54.7826,175.0,50.6812,53.0,0.0924,227.0,0.108,208.0,76.73,Atlantic Coast Conference (ACC),Wake Forest,2.0,East,March Madness,1.0,0.0,0.0,0.0,0.0,69.3699,67.6965,Private
2021,P12,67.7,198,68.3,209,115.6,15,109.6,31,95.7,59,99.8,126,50.5361930294906,138,17.2360898061637,89,34.2633928571429,24,41.7560321715818,7.0,23.1004589495156,8.0,50.2804691483937,196.0,26.6190719020908,281.0,18.9007291082445,131.0,50.1402131239484,201.0,30.9590577678071,170.0,48.14453125,238.0,37.1794871794872,37.0,72.7126805778491,111.0,11.1707841031149,61.0,48.0128893662728,109.0,34.1372912801484,193.0,70.6498951781971,158.0,7.03125,39.0,31.3672922252011,304.0,36.6666666666667,149.0,60.4197901049475,20.0,46.2757527733756,63.0,0.0847859433830707,220.0,0.0780923162738809,54.0,78.65,Pac-12 Conference,Arizona,-1.0,Not In a Post-Season Tournament,Not In a Post-Season Tournament,5.0,0.0,0.0,0.0,0.0,68.2874,68.0267,Public
2024,B12,69.2,84,69.9,96,119.8,14,116.4,16,99.9,60,100.1,49,54.8027842227378,23,15.3060151798667,65,32.7935222672065,65,25.3828306264501,346.0,14.6676300578035,347.0,44.364161849711,340.0,40.9682080924855,2.0,18.8393608074012,182.0,53.6585365853659,70.0,27.502102607233,284.0,57.4906367041199,8.0,34.7746090156394,137.0,74.2230347349177,89.0,7.63993948562784,265.0,48.2602118003026,84.0,32.0117474302496,63.0,69.8907956318253,66.0,7.49063670411985,45.0,50.4408352668213,4.0,33.9990014977534,64.0,63.4072580645161,6.0,47.3130841121495,88.0,0.0849399743498097,251.0,0.086621954039905,98.0,78.49,Big 12 Conference,BYU,6.0,East,March Madness,1.0,0.0,0.0,0.0,0.0,70.0246,69.0567,Private
2021,B12,68.2,174,69.5,160,110.1,54,103.9,113,90.2,12,96.5,55,49.4279176201373,196,17.089901029222,80,30.5372290292177,87,29.8054919908467,220.0,17.7925784966698,199.0,51.6650808753568,147.0,30.5423406279734,179.0,16.9222903885481,242.0,50.3067484662577,197.0,32.6687116564417,101.0,48.8748874887489,207.0,33.5949764521193,173.0,71.785028790787,146.0,10.8159392789374,68.0,46.6793168880455,62.0,33.5433070866142,152.0,73.2300884955752,275.0,7.83078307830783,99.0,36.441647597254,199.0,37.5962107756069,182.0,52.8401585204756,135.0,48.0851063829787,89.0,0.097303771755975,116.0,0.0839677218198769,110.0,78.15,Big 12 Conference,Kansas,3.0,West,March Madness,1.0,0.0,0.0,0.0,1.0,69.3839,68.2629,Public
2002,BE,63.8,293,66.1,276,112.1,39,107.3,47,92.2,15,90.4,3,52.5836,38,21.0546,140,38.796,33,38.0446,154.0,17.9447,295.0,55.9684,70.0,26.087,174.0,19.7843,212.0,54.7586,82.0,25.4571,209.0,54.7988,5.0,32.2581,245.0,60.4527,322.0,11.9175,33.0,44.6142,41.0,28.8217,1.0,69.5222,184.0,9.4427,242.0,34.5491,106.0,32.4213,180.0,63.5776,22.0,54.902,160.0,0.0991,171.0,0.0792,18.0,76.73,Big East Conference,Pittsburgh,3.0,South,March Madness,1.0,0.0,0.0,0.0,0.0,66.5007,63.3188,Public
2004,ACC,71.1,12,73.6,15,110.9,52,103.9,97,91.1,10,96.6,64,48.1692,206,20.1465,95,38.2532,28,41.5636,59.0,21.3969,114.0,58.6193,25.0,19.9839,306.0,23.0503,64.0,47.3137,299.0,29.636,79.0,47.42,184.0,33.6735,188.0,63.0952,305.0,16.7055,3.0,42.4242,6.0,36.5971,259.0,71.9892,302.0,9.2097,224.0,24.2454,310.0,32.6178,158.0,50.7295,260.0,52.8424,88.0,0.1152,71.0,0.1035,165.0,76.73,Atlantic Coast Conference (ACC),Maryland,4.0,West,March Madness,1.0,0.0,0.0,0.0,0.0,73.6755,71.3662,Public
2002,B10,66.8,215,66.5,268,116.4,11,110.7,18,96.6,47,97.3,75,53.6134,17,19.7102,56,35.707,105,46.7098,11.0,22.735,68.0,55.0381,94.0,22.2269,266.0,20.5486,177.0,52.743,163.0,26.7084,161.0,52.589,21.0,37.5536,51.0,67.5472,214.0,6.8306,234.0,49.9089,241.0,32.0624,49.0,70.1149,226.0,8.8997,190.0,27.3796,275.0,34.4478,246.0,58.5455,87.0,54.8431,156.0,0.0904,234.0,0.0744,12.0,76.73,Big Ten Conference (Big 10),Ohio State,4.0,West,March Madness,1.0,0.0,0.0,0.0,0.0,66.3782,66.4133,Public
2019,MAC,73.6,11,74.4,10,115.2,21,112.5,17,95.4,31,95.2,19,53.3493870402802,62,15.871953493264,26,31.8673395818313,62,32.7057793345009,190.0,17.3337856173677,252.0,48.168249660787,212.0,34.4979647218453,112.0,19.1983967935872,139.0,53.8677354709419,30.0,26.9338677354709,323.0,55.6426332288401,18.0,33.6309523809524,213.0,68.4069611780455,264.0,10.03663003663,138.0,49.2307692307692,135.0,29.3193717277487,9.0,70.5449189985273,165.0,8.62068965517241,120.0,44.1330998248687,46.0,35.8853922029122,85.0,54.8141086749285,86.0,40.2901785714286,2.0,0.0967615478023081,95.0,0.070372034765315,13.0,76.49,Mid-American Conference (MAC),Buffalo,6.0,West,March Madness,1.0,0.0,0.0,0.0,0.0,74.6814,73.7602,Public
2013,B10,62.3,274,63.4,280,114.8,16,107.8,38,95.0,46,97.9,105,49.374,124,21.5216,263,43.8261,1,41.5896,37.0,22.3791,71.0,54.0009,112.0,23.62,273.0,21.844,99.0,47.9433,307.0,30.2128,77.0,48.8768,109.0,33.6996,174.0,68.4555,210.0,15.7939,7.0,42.8209,27.0,33.8633,170.0,69.3694,170.0,9.1402,166.0,29.7224,268.0,34.6939,236.0,61.7178,24.0,56.1111,243.0,0.1171,44.0,0.1203,324.0,77.26,Big Ten Conference (Big 10),Minnesota,11.0,South,March Madness,1.0,0.0,0.0,0.0,0.0,63.194,61.1328,Public
2014,A10,68.9,22,70.3,31,109.2,106,105.4,155,89.4,6,91.4,4,47.9053,244,17.159,88,34.9432,57,35.1548,298.0,19.8171,298.0,50.4573,200.0,29.7256,101.0,21.7353,196.0,55.9159,38.0,22.3488,319.0,45.5923,289.0,34.9462,142.0,67.3575,263.0,11.4679,90.0,48.7768,174.0,30.303,12.0,66.7564,32.0,9.9862,199.0,33.8798,149.0,30.0161,76.0,49.7831,225.0,48.5149,94.0,0.1568,1.0,0.083,90.0,76.63,Atlantic 10 Conference (A-10),VCU,5.0,South,March Madness,1.0,0.0,0.0,0.0,0.0,70.5748,69.3132,Public
2003,A10,67.7,131,69.2,142,113.8,19,110.9,15,94.0,29,94.8,30,50.2372,132,18.2917,22,39.2936,17,40.7486,78.0,23.2071,49.0,51.8936,178.0,24.8993,218.0,13.9953,326.0,57.4941,23.0,28.5106,107.0,48.5671,142.0,36.0771,99.0,74.5149,25.0,7.0685,223.0,45.2381,51.0,32.0064,41.0,66.5169,34.0,7.2398,66.0,30.1002,208.0,31.8458,158.0,61.5294,38.0,49.4438,37.0,0.0767,305.0,0.0919,85.0,76.73,Atlantic 10 Conference (A-10),Xavier,3.0,South,March Madness,1.0,0.0,0.0,0.0,0.0,69.4112,68.1862,Private
2023,B12,66.5,215,67.8,187,121.3,2,113.2,11,101.6,107,103.8,196,53.2192130812468,48,17.8570463450885,152,34.419014084507,22,36.7910066428206,46.0,20.4658266513937,60.0,42.5353188239786,358.0,36.9988545246277,29.0,17.8735872750105,204.0,52.7417329426538,115.0,29.3846797823357,227.0,51.6218721037998,108.0,36.7881548974943,37.0,74.4444444444444,80.0,6.93739424703892,284.0,53.2994923857868,315.0,32.5,89.0,71.7647058823529,184.0,8.98980537534754,200.0,44.8645886561063,25.0,37.8548895899054,203.0,54.8863636363636,71.0,59.9537037037037,345.0,0.0964194027834076,136.0,0.0899337927307121,161.0,77.08,Big 12 Conference,Baylor,3.0,South,March Madness,1.0,0.0,0.0,0.0,1.0,67.8723,66.551,Private
2009,ACC,67.9,67,70.2,52,116.4,16,111.4,20,96.7,61,96.1,56,52.7651,48,19.9222,148,39.1828,17,31.5068,290.0,17.0323,315.0,52.3335,167.0,30.6342,88.0,18.328,270.0,55.4892,48.0,26.1828,220.0,50.9713,64.0,37.4269,50.0,68.7601,179.0,14.2422,11.0,46.0015,81.0,35.9168,266.0,66.7224,53.0,8.2362,126.0,34.7032,124.0,28.7188,37.0,52.4123,217.0,53.7783,165.0,0.1322,7.0,0.1078,260.0,76.67,Atlantic Coast Conference (ACC),Clemson,7.0,South,March Madness,1.0,0.0,0.0,0.0,0.0,70.5245,67.3639,Public
2012,ACC,66.4,108,68.7,83,117.7,8,111.7,13,98.0,79,99.3,154,52.7937,38,17.622,38,35.0191,69,45.1175,13.0,23.0594,38.0,45.6621,316.0,31.2785,87.0,19.4087,229.0,60.9254,2.0,19.6658,341.0,51.0204,53.0,37.0771,59.0,70.1389,135.0,8.9828,167.0,46.9617,136.0,31.7427,58.0,68.9498,157.0,7.568,55.0,38.5901,55.0,24.1483,3.0,48.3982,294.0,43.9815,13.0,0.0898,213.0,0.083,53.0,77.57,Atlantic Coast Conference (ACC),Duke,2.0,South,March Madness,1.0,0.0,0.0,0.0,1.0,68.7049,65.6315,Private
2017,ACC,67.0,236,67.7,265,118.1,18,113.7,17,98.4,61,102.1,137,53.6231884057971,49,13.9551776880854,2,27.3322422258592,238,28.564749883123,327.0,17.5709665828243,286.0,46.4247215235358,272.0,36.00431189364,42.0,16.7201283079391,314.0,53.3279871692061,53.0,29.9518845228549,191.0,50.8661417322835,108.0,38.4349827387802,36.0,80.0327332242226,1.0,9.71014492753623,131.0,48.1884057971015,126.0,33.8315217391304,103.0,73.6749116607774,325.0,11.4173228346457,324.0,40.6264609630669,74.0,34.7826086956522,125.0,57.7551020408163,52.0,51.0940919037199,139.0,0.103947657852601,40.0,0.0765283937733716,55.0,77.4,Atlantic Coast Conference (ACC),Notre Dame,5.0,West,March Madness,1.0,0.0,0.0,0.0,0.0,67.853,67.0898,Private
2011,P10,65.3,170,67.0,169,117.4,12,112.7,14,97.8,67,99.7,114,54.1182,12,18.8033,90,33.67,121,43.5562,45.0,23.0981,65.0,46.3339,298.0,30.568,90.0,20.3488,208.0,59.3023,5.0,20.3488,339.0,51.0235,41.0,39.7315,10.0,74.6385,31.0,6.4601,293.0,50.4285,275.0,29.2642,3.0,67.8295,96.0,9.7801,220.0,36.095,90.0,28.2742,42.0,55.3148,125.0,52.766,141.0,0.0764,298.0,0.0872,99.0,77.22,Pac-12 Conference,Arizona,5.0,West,March Madness,1.0,0.0,0.0,0.0,0.0,67.0341,65.5658,Public
2007,ACC,67.2,106,70.1,64,116.9,16,111.0,28,97.3,51,98.4,77,54.2431,26,21.8881,208,41.7485,3,34.154,219.0,17.6541,283.0,58.3698,21.0,23.9761,271.0,23.8524,35.0,49.1449,231.0,27.0027,216.0,53.6158,17.0,37.2222,66.0,68.0982,201.0,10.392,82.0,49.7721,195.0,33.0579,78.0,70.3851,238.0,7.0124,38.0,28.2871,291.0,35.5464,211.0,52.5134,237.0,60.3217,283.0,0.14,6.0,0.0992,170.0,78.31,Atlantic Coast Conference (ACC),Georgia Tech,10.0,Midwest,March Madness,1.0,0.0,0.0,0.0,0.0,70.3805,67.0238,Public
2010,BE,62.3,305,64.6,285,115.1,21,111.5,18,95.5,55,98.9,123,52.8042,35,15.9751,7,30.7026,238,34.9206,244.0,19.6781,247.0,47.2435,293.0,33.0785,41.0,16.788,327.0,59.5996,10.0,23.6124,289.0,47.8793,164.0,41.2651,5.0,74.0909,28.0,5.5004,324.0,50.0382,263.0,32.5188,86.0,68.0812,130.0,10.2773,250.0,35.1323,103.0,28.8973,55.0,59.9303,40.0,56.401,243.0,0.1207,32.0,0.0857,64.0,74.65,Big East Conference,Marquette,6.0,East,March Madness,1.0,0.0,0.0,0.0,0.0,64.5078,61.8892,Private
2020,P12,69.3,115,70.3,109,111.0,35,107.6,49,91.4,14,92.4,15,50.7349081364829,121,16.6768691163576,47,30.7218309859155,85,36.6929133858268,76.0,20.9406952965235,78.0,50.4703476482618,182.0,28.5889570552147,231.0,22.1531100478469,51.0,47.5598086124402,271.0,30.2870813397129,186.0,49.5980707395498,163.0,35.249621785174,68.0,73.2474964234621,96.0,10.625,81.0,44.375,19.0,31.1669128508124,67.0,73.2594936708861,294.0,7.95819935691318,90.0,34.6981627296588,249.0,37.6739009460211,182.0,57.8823529411765,32.0,51.271186440678,176.0,0.0952963949506146,128.0,0.0683839871173392,11.0,78.34,Pac-12 Conference,Arizona,-1.0,Not In a Post-Season Tournament,Not In a Post-Season Tournament,5.0,0.0,0.0,0.0,0.0,67.17320000000001,65.63105,Public
2003,BE,71.2,29,73.4,26,111.6,26,107.6,47,92.0,17,96.9,62,51.6286,77,20.9649,138,40.0905,7,35.7803,177.0,18.9931,222.0,58.5812,27.0,22.4256,272.0,21.6504,115.0,51.8077,197.0,26.5419,172.0,49.5804,101.0,38.5827,26.0,67.663,226.0,16.6667,2.0,40.7631,3.0,31.4199,26.0,73.1322,308.0,8.9735,193.0,24.6962,303.0,30.705,118.0,52.0747,228.0,54.3452,146.0,0.0792,294.0,0.1028,178.0,76.73,Big East Conference,UConn,5.0,South,March Madness,1.0,0.0,0.0,0.0,1.0,73.461,71.1085,Public
2020,BE,69.8,93,70.9,75,112.3,29,105.4,80,92.7,25,96.1,65,51.4253135689852,91,18.6123024499148,159,29.2336802270577,133,34.8346636259977,117.0,19.5002231146809,148.0,48.6390004462294,237.0,31.8607764390897,135.0,19.9312714776632,114.0,51.0554737358861,154.0,29.0132547864507,235.0,52.2531160115053,61.0,33.4739803094233,165.0,71.5220949263502,158.0,14.8717948717949,9.0,44.4444444444444,21.0,31.9805194805195,106.0,70.1208981001727,138.0,8.82070949185043,175.0,40.5359179019384,99.0,34.4904815229563,81.0,55.8109833971903,67.0,48.5355648535565,100.0,0.0987016039010634,108.0,0.0902414664238294,181.0,78.73,Big East Conference,Seton Hall,-1.0,Not In a Post-Season Tournament,Not In a Post-Season Tournament,5.0,0.0,0.0,0.0,0.0,68.81105,67.61099999999999,Private
2005,BW,61.1,311,61.9,311,116.0,12,116.1,4,96.4,52,92.9,15,58.2048,2,19.8646,82,35.0486,115,38.1863,123.0,18.4881,257.0,57.5378,38.0,23.9741,258.0,15.5844,318.0,52.5974,144.0,31.8182,41.0,58.0139,1.0,39.1121,17.0,69.1438,164.0,8.2958,171.0,43.8233,25.0,31.9739,38.0,71.8204,293.0,8.0139,110.0,29.1795,256.0,35.5981,253.0,64.5123,15.0,47.654,16.0,0.0898,257.0,0.1003,132.0,76.73,Big West Conference (BWC),Utah State,14.0,Midwest,March Madness,1.0,0.0,0.0,0.0,0.0,62.0265,61.3897,Public
2022,SEC,70.7,28,71.9,31,109.9,53,104.9,112,90.4,11,94.3,26,48.5720660419456,247,16.8714948256394,69,29.5639320029564,127,37.1709058456046,31.0,22.5266903914591,8.0,52.5978647686833,129.0,24.8754448398576,325.0,19.7071626434507,84.0,48.3577364463791,263.0,31.9351009101702,148.0,50.1356852103121,153.0,30.3780964797914,316.0,75.9903961584634,39.0,11.7061973986228,53.0,46.7482785003826,55.0,32.487922705314,116.0,73.1277533039648,261.0,8.68385345997286,150.0,34.2257920571174,260.0,38.7822014051522,225.0,52.6748971193416,132.0,52.7272727272727,225.0,0.104886947920458,81.0,0.0910762110056643,149.0,76.76,Southeastern Conference (SEC),Arkansas,4.0,West,March Madness,1.0,0.0,0.0,0.0,0.0,72.0273,70.59,Public
2022,WCC,63.6,339,65.4,313,110.1,51,106.3,79,90.6,12,93.9,24,52.7121374865736,59,16.9193953054472,75,27.3261508325171,194,23.3082706766917,338.0,14.4289450741064,334.0,54.3156059285092,85.0,31.2554489973845,180.0,15.8753709198813,284.0,58.7537091988131,5.0,25.3709198813056,335.0,52.4410774410774,72.0,35.459940652819,71.0,76.2672811059908,33.0,6.4873417721519,292.0,46.9936708860759,60.0,34.3373493975904,227.0,72.4604966139955,225.0,8.58585858585859,141.0,36.1976369495166,211.0,28.2633371169126,4.0,51.6241299303944,159.0,36.7320261437908,1.0,0.104297642293853,87.0,0.0908548350648673,148.0,77.82,West Coast Conference (WCC),Saint Mary's,5.0,East,March Madness,1.0,0.0,0.0,0.0,0.0,65.5835,63.493,Private
2025,BE,67.3,192,67.7,194,117.8,33,111.0,77,98.3,44,102.9,90,56.1489465948065,17,17.9326506699271,234,26.4167393199651,278,28.6134247917687,311.0,15.6422524843577,333.0,46.3746779536253,281.0,37.9830695620169,40.0,11.5430384767949,364.0,56.0888536295121,13.0,32.368107893693,140.0,60.4026845637584,2.0,34.4689378757515,141.0,72.7739726027397,160.0,10.5228758169935,110.0,46.2091503267974,15.0,32.6139088729017,104.0,71.6748768472906,153.0,10.9300095877277,310.0,48.8975992160706,11.0,35.2791878172589,62.0,63.0390143737166,5.0,42.7987742594484,16.0,0.0529828315247848,361.0,0.11574710886953,337.0,78.97,Big East Conference,Creighton,9.0,South,March Madness,1.0,0.0,0.0,0.0,0.0,67.6333,67.0295,Private
2006,BE,62.5,276,63.8,284,116.1,12,109.6,33,96.6,62,100.7,143,53.337,32,13.2458,2,23.683,332,23.4418,333.0,14.0826,333.0,42.7366,325.0,43.1808,4.0,12.6699,334.0,58.3495,13.0,28.9806,131.0,54.597,7.0,34.7639,169.0,74.5882,29.0,7.1611,232.0,51.2361,271.0,34.0171,119.0,71.5068,277.0,8.286,122.0,51.4065,2.0,33.2765,174.0,68.9441,3.0,55.25,160.0,0.1241,39.0,0.0746,9.0,76.73,Big East Conference,West Virginia,6.0,South,March Madness,1.0,0.0,0.0,0.0,0.0,63.7773,61.7855,Public
2015,BE,65.0,137,65.6,137,116.6,15,109.9,33,97.1,56,100.9,144,53.33,36,18.1075,104,31.3305,158,38.5189,130.0,20.8702,162.0,53.2448,100.0,25.885,238.0,18.4189,280.0,50.1605,201.0,31.4205,76.0,53.6803,14.0,35.0825,131.0,73.0323,49.0,8.2877,231.0,48.8663,210.0,34.5695,189.0,67.6991,86.0,9.8885,201.0,33.1511,208.0,37.119,266.0,62.3431,14.0,54.7404,229.0,0.0903,192.0,0.0992,241.0,77.29,Big East Conference,Xavier,6.0,West,March Madness,1.0,0.0,0.0,0.0,0.0,66.0436,65.1714,Private
2025,A10,66.3,246,66.3,269,116.0,51,114.9,28,96.5,27,95.0,6,52.3762376237624,100,16.7876036800194,162,36.5131578947368,12,31.5346534653465,219.0,18.3011583011583,222.0,43.9382239382239,337.0,37.7606177606178,46.0,22.6784881007933,27.0,49.1833877741484,211.0,28.1381241250583,308.0,53.9336492890995,71.0,33.7823834196891,179.0,74.4113029827316,102.0,15.3010033444816,6.0,44.0635451505017,4.0,30.7339449541284,27.0,71.7872968980798,160.0,7.86729857819905,51.0,47.7722772277228,21.0,35.3513513513514,65.0,56.536312849162,69.0,46.0164835164835,42.0,0.122814574290669,32.0,0.0980749478148504,198.0,78.1,Atlantic 10 Conference (A-10),VCU,11.0,East,March Madness,1.0,0.0,0.0,0.0,0.0,66.3663,66.0872,Public
2024,WCC,62.5,357,63.6,353,114.5,46,114.2,23,95.0,15,93.9,3,52.7605779153767,69,16.0361404463156,108,38.8032638259293,3,27.9669762641899,306.0,15.1100041511,339.0,53.6322125363221,89.0,31.2577833125778,152.0,20.9068010075567,75.0,54.3073047858942,55.0,24.7858942065491,341.0,52.6916802610114,82.0,35.252808988764,104.0,67.1586715867159,325.0,9.910641754671,137.0,43.7855402112104,5.0,32.2834645669291,80.0,71.551724137931,153.0,7.91190864600326,69.0,36.7389060887513,197.0,29.2121909143186,8.0,58.8628762541806,28.0,47.6529160739687,100.0,0.100758050591894,112.0,0.0837285209143911,79.0,78.5,West Coast Conference (WCC),Saint Mary's,5.0,West,March Madness,1.0,0.0,0.0,0.0,0.0,63.3514,61.9456,Private
